order_id,customer_id,product_id,quantity,order_date,status,total_amount,name,email,city,state,signup_date,product_name,category,price,stock,order_year,order_month
154,706,77,4,2025-09-24,cancelled,215.48,Melissa Brewer,catherine24@example.org,North Darryl,Colorado,2025-05-20,Streamlined dynamic emulation,Electronics,53.87,220,2025,9
155,34,30,3,2025-10-13,cancelled,357.42,Mary Martinez,william65@example.com,Angelaborough,Nebraska,2025-06-11,Versatile dynamic system engine,Electronics,119.14,16,2025,10
156,720,59,1,2025-07-07,pending,409.11,Mary Lynn,wadesandra@example.net,Davismouth,Iowa,2026-03-31,Cloned global definition,Home & Kitchen,409.11,500,2025,7
157,947,34,5,2025-07-10,pending,2215.1,Carly Espinoza,asmith@example.org,South Carlos,Alabama,2024-05-20,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2025,7
158,436,15,5,2025-07-16,pending,2023.55,Vanessa Salazar,nicholasjames@example.org,Arianaberg,Hawaii,2026-01-21,Organic mission-critical success,Books,404.71,373,2025,7
159,664,20,3,2026-01-03,pending,997.9499999999999,Luis Lopez,kristine53@example.org,Moniquehaven,Pennsylvania,2026-02-08,Streamlined leadingedge interface,Electronics,332.65,395,2026,1
160,74,8,2,2025-07-24,cancelled,426.46,Frank Lopez,ashleyhall@example.com,West Juliefurt,Missouri,2026-06-01,Automated systemic service-desk,Sports,213.23,229,2025,7
161,610,96,5,2025-08-09,cancelled,1460.5500000000002,Henry Williams,paula89@example.net,Lake Brentmouth,New Jersey,2026-05-04,Vision-oriented secondary core,Electronics,292.11,277,2025,8
162,450,16,4,2025-12-17,cancelled,1083.56,Kurt Hancock,janet50@example.com,Millerbury,Mississippi,2024-10-21,Centralized explicit workforce,Home & Kitchen,270.89,498,2025,12
163,717,52,3,2026-04-20,refunded,312.75,Tara Hatfield,navarrokelly@example.org,Port Abigail,Oregon,2025-10-21,Secured composite hardware,Sports,104.25,191,2026,4
164,449,11,5,2026-01-09,completed,870.3499999999999,Michael Marsh,carl24@example.org,Tonyaside,Hawaii,2025-02-28,Operative empowering structure,Home & Kitchen,174.07,79,2026,1
165,911,56,3,2025-12-01,cancelled,1320.24,Tyler Ortiz,bellwilliam@example.com,Jacobsmouth,Nebraska,2024-02-20,Stand-alone composite moderator,Books,440.08,425,2025,12
166,27,12,2,2026-02-05,completed,957.7,Jessica Smith,landryhannah@example.org,Port Mikeside,Georgia,2024-09-27,Public-key bottom-line structure,Clothing,478.85,172,2026,2
167,784,87,3,2025-08-21,completed,1256.97,Angela Smith,kimberlythomas@example.org,Griffinfort,California,2023-10-16,Public-key zero tolerance application,Sports,418.99,496,2025,8
168,782,97,2,2025-07-09,refunded,750.98,Heather Gilbert,wardsandy@example.org,New Edwardchester,North Dakota,2024-06-14,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2025,7
169,532,84,4,2026-02-18,cancelled,938.12,Julie Johnson,moorekevin@example.net,Martinezport,Nebraska,2023-12-27,Expanded discrete encryption,Books,234.53,447,2026,2
170,186,75,4,2026-04-08,refunded,1162.56,Danielle Pierce,jonathan77@example.com,Lake Laura,Hawaii,2023-11-14,Fully-configurable eco-centric website,Sports,290.64,124,2026,4
171,993,12,4,2025-11-30,cancelled,1915.4,Mrs. Dorothy Stewart,njohnson@example.net,New Michael,Nevada,2024-09-11,Public-key bottom-line structure,Clothing,478.85,172,2025,11
172,419,43,3,2026-05-04,completed,1494.21,Kevin Alvarado,scottbrian@example.org,Briantown,California,2024-08-12,Distributed value-added workforce,Sports,498.07,270,2026,5
173,879,21,3,2026-06-11,refunded,1478.07,Spencer Chandler,acampos@example.org,New Johnton,West Virginia,2023-09-01,Decentralized bi-directional circuit,Books,492.69,437,2026,6
174,711,64,3,2025-08-07,refunded,1137.27,Deanna Barrera,nalexander@example.org,North Kelly,Missouri,2023-10-28,Multi-channeled modular knowledgebase,Sports,379.09,353,2025,8
175,834,98,5,2025-10-11,completed,1472.85,Jacqueline Chan,smithhaley@example.net,Jasonshire,Massachusetts,2026-02-23,Versatile logistical ability,Electronics,294.57,257,2025,10
176,466,12,3,2025-08-18,cancelled,1436.5500000000002,Elizabeth Harding,wrobbins@example.org,New Valeriefurt,Florida,2026-01-03,Public-key bottom-line structure,Clothing,478.85,172,2025,8
177,332,15,4,2026-01-09,completed,1618.84,Sherry Figueroa,elucas@example.net,North Stephen,Michigan,2023-07-25,Organic mission-critical success,Books,404.71,373,2026,1
178,674,70,4,2025-11-26,refunded,164.24,Gina Barnes,sfarmer@example.net,Marktown,Oregon,2025-10-21,Cross-platform full-range middleware,Electronics,41.06,323,2025,11
179,56,25,5,2026-03-25,cancelled,1685.3,Erin Warner,kristopher31@example.net,West David,Ohio,2026-04-21,Switchable global circuit,Clothing,337.06,359,2026,3
180,638,97,4,2026-03-10,refunded,1501.96,Denise King,okidd@example.org,Brandonside,Oregon,2023-08-29,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,3
181,779,7,2,2026-05-26,cancelled,208.44,Michael Harris,cmalone@example.org,Martinberg,Kansas,2023-08-14,Cloned 24hour synergy,Sports,104.22,332,2026,5
182,563,17,3,2026-05-04,refunded,134.76,Lisa Hammond,umichael@example.net,New Jamesmouth,Georgia,2024-03-03,Object-based uniform throughput,Home & Kitchen,44.92,150,2026,5
183,902,90,4,2025-11-06,completed,446.32,Andrew Howard,rickyriley@example.org,Pennyside,Massachusetts,2026-04-23,Organic attitude-oriented leverage,Home & Kitchen,111.58,205,2025,11
184,30,81,5,2025-09-28,pending,2007.4,Debra Cobb,reyesbenjamin@example.com,East Lisa,New Jersey,2024-07-01,Cross-group value-added core,Books,401.48,55,2025,9
185,727,21,3,2026-01-27,completed,1478.07,Sean White,tluna@example.net,North Amy,Michigan,2024-09-18,Decentralized bi-directional circuit,Books,492.69,437,2026,1
186,566,53,1,2025-11-02,pending,272.44,Christopher Taylor,kristine48@example.org,Lake Toddtown,Arkansas,2026-01-11,Stand-alone coherent parallelism,Clothing,272.44,398,2025,11
187,862,15,4,2025-06-16,completed,1618.84,Tina Castro,reevesdouglas@example.net,South Brenda,Colorado,2024-04-27,Organic mission-critical success,Books,404.71,373,2025,6
188,664,20,4,2025-10-08,cancelled,1330.6,Luis Lopez,kristine53@example.org,Moniquehaven,Pennsylvania,2026-02-08,Streamlined leadingedge interface,Electronics,332.65,395,2025,10
189,522,91,3,2025-08-07,refunded,261.96,Brittany Young,chaneyautumn@example.com,Mikeborough,Oklahoma,2025-07-28,Exclusive bandwidth-monitored moratorium,Electronics,87.32,1,2025,8
190,855,62,4,2026-04-22,pending,1066.64,John Bell,elizabeth45@example.com,Port Michaelmouth,North Dakota,2025-10-09,Vision-oriented upward-trending utilization,Books,266.66,310,2026,4
191,468,71,2,2026-01-12,refunded,238.18,Lori Joseph,ijames@example.org,South Don,Oklahoma,2024-08-08,Cloned encompassing neural-net,Electronics,119.09,463,2026,1
192,196,77,5,2026-03-21,pending,269.34999999999997,Jaime Lopez,nmiller@example.com,Lake Charles,Louisiana,2023-11-30,Streamlined dynamic emulation,Electronics,53.87,220,2026,3
193,885,9,3,2025-12-24,refunded,430.26,Seth Donaldson,fergusonjohn@example.net,Reginaldton,Ohio,2025-07-17,Open-source multi-state leverage,Sports,143.42,445,2025,12
194,349,65,3,2026-02-07,completed,1074.57,Haley Sparks,shawdon@example.org,North Xavier,Louisiana,2024-01-31,Re-contextualized scalable access,Clothing,358.19,204,2026,2
195,290,93,3,2025-08-25,refunded,440.70000000000005,Susan Powers,megan82@example.com,South Davidview,Washington,2025-11-15,Pre-emptive exuding open system,Home & Kitchen,146.9,356,2025,8
196,887,20,4,2026-04-09,refunded,1330.6,Erin Todd,youngcharles@example.net,West Tinachester,Rhode Island,2025-09-01,Streamlined leadingedge interface,Electronics,332.65,395,2026,4
197,354,43,5,2026-05-17,refunded,2490.35,Brian Harris,mserrano@example.org,South Rachel,Rhode Island,2023-07-26,Distributed value-added workforce,Sports,498.07,270,2026,5
198,467,42,2,2026-05-05,pending,74.74,Steven Faulkner,warnerlori@example.com,Port Juliantown,Kansas,2024-09-29,Organic systematic frame,Sports,37.37,195,2026,5
199,586,50,2,2026-03-01,refunded,513.56,Pamela Hernandez DVM,jbrown@example.org,East Barry,Kentucky,2023-12-10,Up-sized multimedia synergy,Clothing,256.78,54,2026,3
200,45,41,4,2026-01-10,refunded,1589.12,Michael Yates,marycalhoun@example.net,South Brittanytown,Colorado,2025-05-18,Integrated methodical structure,Clothing,397.28,216,2026,1
201,396,85,2,2025-08-21,refunded,449.8,Matthew Miles,martinezjesse@example.net,Lindamouth,Washington,2024-01-11,Reduced well-modulated paradigm,Electronics,224.9,441,2025,8
202,988,5,2,2025-08-06,cancelled,41.42,Rebecca Benson,brooksthomas@example.com,Julieburgh,Louisiana,2024-12-14,Robust full-range complexity,Electronics,20.71,111,2025,8
203,891,13,4,2025-10-03,completed,207.24,Anthony Hall,perezjulie@example.net,Port Alexisbury,Arkansas,2023-09-05,Vision-oriented real-time project,Electronics,51.81,49,2025,10
204,539,59,1,2025-07-19,pending,409.11,Jeremy Huerta,gerald40@example.net,East Davidberg,Vermont,2024-02-17,Cloned global definition,Home & Kitchen,409.11,500,2025,7
205,420,84,2,2025-12-25,completed,469.06,Samuel Keller,smithmichelle@example.net,Hallfurt,North Carolina,2026-05-19,Expanded discrete encryption,Books,234.53,447,2025,12
206,481,34,3,2026-05-24,refunded,1329.06,Melanie Williams,stephanie69@example.net,Matthewview,Connecticut,2024-03-19,Re-contextualized even-keeled policy,Home & Kitchen,443.02,329,2026,5
207,666,11,3,2025-06-27,refunded,522.21,Michael Baldwin,lwells@example.com,East Jeffreyborough,New Hampshire,2026-01-15,Operative empowering structure,Home & Kitchen,174.07,79,2025,6
208,978,41,4,2025-07-29,completed,1589.12,James White,justinhughes@example.com,West Susanchester,Idaho,2023-12-10,Integrated methodical structure,Clothing,397.28,216,2025,7
209,633,9,2,2025-10-18,cancelled,286.84,Tristan Gregory,mendezmark@example.org,West Petermouth,Georgia,2024-09-08,Open-source multi-state leverage,Sports,143.42,445,2025,10
210,233,96,1,2025-07-08,refunded,292.11,Ryan Liu,aprilhicks@example.net,Phillipston,Kansas,2024-12-07,Vision-oriented secondary core,Electronics,292.11,277,2025,7
211,101,98,1,2026-04-27,refunded,294.57,Lisa Day,lynchdiane@example.net,Anthonyview,Vermont,2025-09-26,Versatile logistical ability,Electronics,294.57,257,2026,4
212,171,89,3,2026-05-18,completed,264.45000000000005,Audrey Harris,gdavis@example.com,South Davidchester,New Jersey,2025-02-21,Exclusive mission-critical budgetary management,Clothing,88.15,248,2026,5
213,48,42,1,2026-02-08,cancelled,37.37,David Combs,johnwells@example.org,South Holly,Wyoming,2024-07-22,Organic systematic frame,Sports,37.37,195,2026,2
214,368,48,4,2025-08-25,pending,920.52,Jennifer Gomez,haynesjose@example.com,South Emilymouth,California,2025-02-10,Innovative client-server paradigm,Clothing,230.13,488,2025,8
215,251,68,4,2025-08-11,pending,692.0,Edwin Wilkins,anthonysullivan@example.com,North Steven,Florida,2023-10-25,Exclusive high-level secured line,Electronics,173.0,301,2025,8
216,175,23,1,2026-06-10,refunded,229.97,Christopher Medina,jessicawalker@example.org,West Stevenside,Nevada,2025-01-16,Versatile bifurcated success,Books,229.97,427,2026,6
217,635,88,2,2025-09-06,refunded,927.24,Antonio Marshall,bjones@example.com,North Joseph,Pennsylvania,2025-06-22,Intuitive scalable archive,Electronics,463.62,434,2025,9
218,935,75,2,2026-05-15,pending,581.28,Todd Garcia,cmoody@example.org,Kevinbury,South Dakota,2025-10-07,Fully-configurable eco-centric website,Sports,290.64,124,2026,5
219,473,82,3,2026-03-22,refunded,301.92,Shannon Christensen,steven18@example.net,East Thomasland,Utah,2025-05-08,Upgradable asymmetric capacity,Clothing,100.64,274,2026,3
220,262,86,1,2025-06-22,refunded,54.36,Brian Turner,theresaoconnor@example.com,Banksburgh,Virginia,2026-05-10,Polarized maximized attitude,Sports,54.36,333,2025,6
221,923,37,5,2026-04-30,pending,1875.05,Donald Barnett,linda31@example.com,New Matthew,New Jersey,2025-05-05,Assimilated directional hub,Books,375.01,219,2026,4
222,76,57,3,2026-05-24,cancelled,372.84000000000003,Charles Pitts,charlesharrington@example.com,Cindyfurt,Tennessee,2023-09-10,Polarized context-sensitive matrices,Books,124.28,123,2026,5
223,655,55,3,2025-07-28,refunded,742.08,Chad Williams,larrygraham@example.net,Larryside,Wyoming,2023-11-20,Multi-layered homogeneous matrix,Books,247.36,57,2025,7
224,866,39,2,2026-05-25,refunded,515.4,Tyrone Murray,bernardrobert@example.org,Kristinshire,North Carolina,2024-07-26,Implemented fault-tolerant structure,Clothing,257.7,46,2026,5
225,874,62,1,2025-06-22,pending,266.66,Jason Coleman,campbelldavid@example.com,New Kevinmouth,Arizona,2026-03-05,Vision-oriented upward-trending utilization,Books,266.66,310,2025,6
226,391,74,3,2026-04-26,cancelled,335.46,Erin Bridges,brianrowe@example.org,Whiteview,Missouri,2025-12-07,Re-contextualized multi-state encryption,Home & Kitchen,111.82,67,2026,4
227,717,38,1,2026-04-21,refunded,203.29,Tara Hatfield,navarrokelly@example.org,Port Abigail,Oregon,2025-10-21,Re-contextualized high-level structure,Sports,203.29,112,2026,4
228,282,2,5,2025-08-28,completed,581.3000000000001,Laura Thompson,marywright@example.com,West Janetview,Mississippi,2025-12-02,Synergized real-time intranet,Clothing,116.26,377,2025,8
229,933,78,4,2025-07-01,cancelled,860.96,James Deleon,rhonda81@example.net,New Jasonside,Illinois,2026-05-28,Team-oriented transitional knowledgebase,Books,215.24,239,2025,7
230,795,30,5,2025-11-20,cancelled,595.7,Chloe Rodriguez,coxkimberly@example.com,East Julianside,Connecticut,2023-08-24,Versatile dynamic system engine,Electronics,119.14,16,2025,11
231,225,82,2,2025-08-24,cancelled,201.28,Melissa Horn,brobinson@example.org,Adamsport,Michigan,2025-02-02,Upgradable asymmetric capacity,Clothing,100.64,274,2025,8
232,695,97,2,2026-03-22,completed,750.98,Nicole Harvey,taylorvictor@example.org,South James,Arizona,2024-02-29,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,3
233,926,81,1,2026-01-15,cancelled,401.48,Diane Gonzalez,tapiamercedes@example.net,North Ryan,New York,2025-02-14,Cross-group value-added core,Books,401.48,55,2026,1
234,808,57,1,2025-07-28,cancelled,124.28,Daniel Carroll,zbrown@example.com,Irwinborough,Arkansas,2024-01-31,Polarized context-sensitive matrices,Books,124.28,123,2025,7
235,750,17,1,2026-06-02,cancelled,44.92,Mary Knapp DVM,lawsontami@example.net,East Charles,Florida,2024-12-27,Object-based uniform throughput,Home & Kitchen,44.92,150,2026,6
236,335,96,4,2025-12-15,pending,1168.44,Brandon Hubbard,qjames@example.org,Moorebury,Florida,2025-09-09,Vision-oriented secondary core,Electronics,292.11,277,2025,12
237,206,17,5,2026-01-10,cancelled,224.60000000000002,Meredith Burnett,rodriguezjohn@example.net,Gabrielton,Oregon,2026-05-27,Object-based uniform throughput,Home & Kitchen,44.92,150,2026,1
238,544,65,3,2025-12-19,pending,1074.57,Michael Rodriguez,tina63@example.net,South Daniel,Massachusetts,2023-10-27,Re-contextualized scalable access,Clothing,358.19,204,2025,12
239,264,62,3,2025-08-11,cancelled,799.98,Michael Berry,whitelucas@example.net,Lake Ariana,New York,2023-11-15,Vision-oriented upward-trending utilization,Books,266.66,310,2025,8
240,824,15,4,2025-08-28,completed,1618.84,Chelsea Delgado,kennethnichols@example.org,Townsendton,Louisiana,2023-09-12,Organic mission-critical success,Books,404.71,373,2025,8
241,145,97,2,2026-05-23,refunded,750.98,David Aguirre,eevans@example.net,East Scottfort,New Jersey,2024-01-23,Reverse-engineered scalable pricing structure,Electronics,375.49,29,2026,5
242,991,72,3,2026-03-11,completed,1291.9499999999998,Kimberly Alvarez,cooperluis@example.com,South Melissa,New York,2024-01-30,Public-key user-facing monitoring,Electronics,430.65,36,2026,3
243,810,51,1,2025-10-22,cancelled,421.77,Daniel Orozco,mariadavis@example.com,Tabithaport,Hawaii,2024-01-17,Programmable impactful matrices,Books,421.77,259,2025,10
244,550,16,4,2026-06-12,cancelled,1083.56,David Dunlap Jr.,greertyrone@example.org,South Cassandra,Massachusetts,2023-11-28,Centralized explicit workforce,Home & Kitchen,270.89,498,2026,6
245,689,96,3,2025-11-11,refunded,876.33,Alan Johnson,rogersjames@example.net,East Susanville,Texas,2023-12-14,Vision-oriented secondary core,Electronics,292.11,277,2025,11
246,843,82,3,2025-08-28,completed,301.92,Nicholas Perez,katie15@example.net,Lake Deborah,Indiana,2025-07-14,Upgradable asymmetric capacity,Clothing,100.64,274,2025,8
247,692,30,4,2025-07-16,completed,476.56,Eric George,marquezkylie@example.net,West Susan,Rhode Island,2024-06-03,Versatile dynamic system engine,Electronics,119.14,16,2025,7
248,635,72,3,2025-12-15,pending,1291.9499999999998,Antonio Marshall,bjones@example.com,North Joseph,Pennsylvania,2025-06-22,Public-key user-facing monitoring,Electronics,430.65,36,2025,12
249,664,9,4,2025-12-04,cancelled,573.68,Luis Lopez,kristine53@example.org,Moniquehaven,Pennsylvania,2026-02-08,Open-source multi-state leverage,Sports,143.42,445,2025,12
250,665,53,1,2025-12-16,pending,272.44,Brad Ruiz,jacksonpaul@example.net,Victormouth,Idaho,2024-05-31,Stand-alone coherent parallelism,Clothing,272.44,398,2025,12
251,47,5,3,2026-05-24,refunded,62.13,Darlene Miller,currybrett@example.com,Lake Casey,Tennessee,2023-07-28,Robust full-range complexity,Electronics,20.71,111,2026,5
252,119,13,2,2025-06-18,pending,103.62,Ronald Wise,jenniferwilliams@example.com,South Cheryl,Wisconsin,2025-09-11,Vision-oriented real-time project,Electronics,51.81,49,2025,6
253,398,59,3,2025-10-30,refunded,1227.33,Denise Guerra,caseymoore@example.com,Ambermouth,Alabama,2025-10-11,Cloned global definition,Home & Kitchen,409.11,500,2025,10
254,602,96,2,2025-11-13,refunded,584.22,Angelica Carrillo,thomasjohnson@example.org,Lake Jacqueline,New York,2024-11-11,Vision-oriented secondary core,Electronics,292.11,277,2025,11
255,671,13,4,2026-05-30,refunded,207.24,Randy Campbell,krista66@example.net,South Destinyberg,Montana,2024-02-18,Vision-oriented real-time project,Electronics,51.81,49,2026,5
256,962,36,1,2025-07-19,cancelled,374.01,Glenn Carroll,knightsteven@example.org,East Jessicaburgh,Massachusetts,2025-03-22,Digitized multi-state forecast,Clothing,374.01,275,2025,7
257,223,57,4,2025-10-22,pending,497.12,Michael Poole,kburns@example.net,Courtneyfurt,New Hampshire,2023-09-04,Polarized context-sensitive matrices,Books,124.28,123,2025,10
258,876,47,1,2025-10-04,cancelled,61.1,Matthew Bell,stephen24@example.net,Sandraland,Tennessee,2024-11-25,Assimilated didactic paradigm,Books,61.1,222,2025,10
